"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BW25113_RS01395",4.87242696208459,1.35291548745229,1.13175040580649,1.19541860158485,0.23192352151243,NA
"BW25113_RS01400",12.737326009635,-0.320471565029285,0.647657754363372,-0.494816224881456,0.62072985039055,NA
"BW25113_RS01410",3.78032900813204,0.815734865019745,1.30573530973277,0.624732178826267,0.532146849719155,NA
"BW25113_RS01440",9.25876860003684,0.475040391433049,0.763387489624814,0.622279507968515,0.533758093318157,NA
"BW25113_RS01455",14.2217847104164,0.394415428679225,0.620029165030028,0.636123993715881,0.524695607878078,NA
"BW25113_RS01460",17.2365292973551,-0.0942711243954056,0.537688716989551,-0.175326581006232,0.860823026624415,NA
"BW25113_RS01465",8.41038569907263,0.068622959469058,0.798245507980808,0.0859672353717873,0.931492463158921,NA
"BW25113_RS01470",9.09102287423406,-0.155128142314702,0.76714241978017,-0.2022155708182,0.83974820082584,NA
"BW25113_RS01475",11.3669106054964,0.109041615738824,0.699985483438139,0.155776967264008,0.876208826426675,NA
"BW25113_RS01480",5.92219086666324,-3.7593765397787e-05,0.977967587682544,-3.8440706902027e-05,0.999969328753464,NA
"BW25113_RS01485",7.39678910447227,-0.147291898804372,0.888414550623964,-0.165791857754833,0.868320754015274,NA
"BW25113_RS01500",6.82616850424882,0.780911628916669,0.91593360619655,0.852585409721383,0.393889256458236,NA
"BW25113_RS01505",7.60763855658317,-0.228236668684316,0.854219081982945,-0.26718750903398,0.789324793012478,NA
"BW25113_RS01510",3.44239009961982,-0.178347800543048,1.32470127945057,-0.134632466435768,0.892902470794089,NA
"BW25113_RS01525",3.04515712746217,-2.22015242367807,1.60265689126203,-1.38529490359586,0.165962311461833,NA
"BW25113_RS01555",5.20118217283174,0.100410962850853,1.04499173408008,0.0960878058420688,0.923450836020824,NA
"BW25113_RS01565",16.7179759902685,-0.102495181924565,0.548390558055384,-0.186901799126552,0.851737628557598,NA
"BW25113_RS01570",6.39567791673784,-0.205504547363894,0.955925991720929,-0.214979558191456,0.829783256151471,NA
"BW25113_RS01575",17.9742778745218,-1.12103035179207,0.556472790632926,-2.01452859989259,0.0439540652751286,NA
"BW25113_RS01595",5.43095416991801,-0.0256691506278454,1.02291507114267,-0.0250941171481335,0.979979892541953,NA
"BW25113_RS01630",12.9982212078311,-0.2573317696736,0.62956203592556,-0.408747279837609,0.682725132905334,NA
"BW25113_RS01635",4.60413310984029,1.23451974145965,1.18783335755287,1.03930381615395,0.298663460599819,NA
"BW25113_RS01640",4.19978623436591,0.0615686217740228,1.21344864599074,0.0507385475087445,0.959533859722975,NA
"BW25113_RS01645",8.54117448249801,0.578804418611023,0.800864948739579,0.72272412411351,0.46984939132445,NA
"BW25113_RS01650",14.9039867983584,0.239826333121419,0.582606464035608,0.411643790321491,0.680600530037577,NA
"BW25113_RS01655",11.3148433123595,0.685042386804801,0.718944250886046,0.952844933331807,0.340668644099112,NA
"BW25113_RS01660",3.89666985398765,-0.504340866050134,1.26541151417434,-0.398558777441824,0.690218340914803,NA
"BW25113_RS01665",8.91673274657735,-0.820088302548781,0.797145609720515,-1.0287810564952,0.303582570426677,NA
"BW25113_RS01670",17.5380807649527,0.0342904371138302,0.528874275713823,0.0648366515227997,0.948304059135789,NA
"BW25113_RS01675",18.0494073015307,-0.397301950937414,0.530662055384467,-0.748691086739878,0.454043417154919,NA
"BW25113_RS01680",8.22041571919362,0.320764429221917,0.837830837153706,0.382851066107358,0.70183019555273,NA
"BW25113_RS01685",4.66487921907455,-0.218076918803314,1.11937636551307,-0.19482001364515,0.845533853865207,NA
"BW25113_RS01690",14.2250217997221,0.491583738268929,0.634160448073138,0.77517249737441,0.438237737229917,NA
"BW25113_RS01695",6.82733579910624,-0.391278377770708,0.909370132394927,-0.43027405874903,0.666996295150987,NA
"BW25113_RS01700",15.5424027913378,0.0067136829697401,0.572285043671283,0.0117313619217985,0.990639942141996,NA
"BW25113_RS01705",9.67743619387161,-0.814436150079772,0.774049751279879,-1.05217545607775,0.292719058009277,NA
"BW25113_RS01710",11.6343075615971,-0.762399630000976,0.708930619801171,-1.07542206346624,0.282185808081116,NA
"BW25113_RS01715",13.3347726905496,-0.0795632944425444,0.652381756622062,-0.121958184199558,0.902932135162392,NA
"BW25113_RS01720",14.9783912127633,-0.189130103109978,0.578628936451775,-0.326859047647612,0.743774496469495,NA
"BW25113_RS01725",17.7147900575842,0.363661564682032,0.540652950306184,0.672634014992579,0.501180156099903,NA
"BW25113_RS01735",10.7840893491384,0.575178572404679,0.697438984540706,0.824700920301234,0.409541409088307,NA
"BW25113_RS01740",5.33840249091925,-0.574017370460218,1.06500556929629,-0.538980627903666,0.589900221528899,NA
"BW25113_RS01745",3.32789891727624,1.41028432617803,1.40982625238496,1.00032491506829,0.317153293538751,NA
"BW25113_RS01750",12.3107548800843,-0.108654414784649,0.644321950471864,-0.168633731483269,0.866084746628015,NA
"BW25113_RS01755",5.21356031595318,0.107231442437277,1.0854057841992,0.0987938741420942,0.921301932426084,NA
"BW25113_RS01760",7.65836106787573,0.145973643035108,0.885588434169461,0.164832372920506,0.869075922642644,NA
"BW25113_RS01785",15.6470478627265,0.191275613513838,0.567676652324351,0.336944654550544,0.736158622075829,NA
"BW25113_RS01790",12.0529895074495,-0.175072918078194,0.66011191202428,-0.265217025915077,0.79084227962847,NA
"BW25113_RS01800",2.90267256956996,-0.755346374369065,1.49730673277956,-0.504470031312061,0.613931116568428,NA
"BW25113_RS01825",16.3341165725501,-0.421796414560991,0.567349567321845,-0.743450667552399,0.457208878329978,NA
"BW25113_RS01850",7.65825380413123,-0.0374176306341168,0.864375231105645,-0.043288642811126,0.965471444460859,NA
"BW25113_RS01885",11.0552928960077,-0.211847979993259,0.693863793230779,-0.305316377738705,0.760125203448346,NA
"BW25113_RS01890",8.57784667414401,0.752260225162958,0.799706292485943,0.940670633995519,0.346873672369485,NA
"BW25113_RS01895",3.29122672563024,0.917911942211305,1.37133176430143,0.669358040195981,0.503267111045221,NA
"BW25113_RS01900",6.67617242511666,0.131580646343718,0.922736800809725,0.142598242779796,0.886607485357301,NA
"BW25113_RS01935",4.9574671198434,0.236282259741982,1.09287145092948,0.216203158698149,0.828829391489779,NA
"BW25113_RS01960",7.61798954920566,-0.0453796028622483,0.886395602018846,-0.0511956543544351,0.959169614628484,NA
"BW25113_RS25465",4.90870153580738,-0.0526507973075853,1.13400847960494,-0.0464289273444654,0.962968380680928,NA
"BW25113_RS01980",9.43579093533161,0.23344458290129,0.774865502395449,0.301271100829254,0.763207775984794,NA
"BW25113_RS01990",5.66442549402834,-0.135941128752632,1.0145720372273,-0.133988641283809,0.893411556383261,NA
"BW25113_RS01995",11.135466431885,0.0465290027264237,0.684431213696837,0.0679819999370066,0.945799963100554,NA
"BW25113_RS02000",17.4672684138273,0.323380502067372,0.543379313069912,0.595128475245735,0.551757595862831,NA
"BW25113_RS25470",3.28254790953287,0.918065661425247,1.40593880730733,0.652991194676204,0.513761955179895,NA
"BW25113_RS02050",15.7505200358106,0.469523705753173,0.569257496557999,0.824800215354452,0.409485024399256,NA
"BW25113_RS02065",16.3522638371439,0.149168979525143,0.553730811389757,0.269388981896741,0.787630364051216,NA
"BW25113_RS02090",7.40031094450943,0.0421330607397483,0.878094676591163,0.0479823666661006,0.961730295780721,NA
"BW25113_RS02120",16.9259213512017,0.804970176447172,0.546697805612449,1.47242254895351,0.140906807729941,NA
"BW25113_RS02135",7.33487009693328,0.951998187343423,0.918746758937142,1.03619215859303,0.300112504265219,NA
"BW25113_RS02185",13.6376043201965,0.0813270414579402,0.623931310863161,0.130346145548347,0.896292572593135,NA
"BW25113_RS02195",17.4304187351944,0.320093102706216,0.531798081393958,0.601907216113271,0.547235900586145,NA
"BW25113_RS02210",14.3275970766626,0.0421130020617239,0.604493785192985,0.069666559182704,0.944459058993401,NA
"BW25113_RS02290",7.84452445698617,-0.303178391514007,0.870352953111123,-0.348339590772088,0.72758516429826,NA
"BW25113_RS02295",9.45001874196508,0.238656687282771,0.748448948507273,0.318868358033977,0.74982633941388,NA
"BW25113_RS02300",16.0994297061856,-0.989139132110312,0.603368227014586,-1.63936231280273,0.10113782561382,NA
"BW25113_RS02310",17.2692820310407,-0.552789088610519,0.540577257466833,-1.02259035313641,0.306501572658299,NA
"BW25113_RS02315",5.61537515926091,-0.400852429741197,1.01010477243795,-0.396842427319411,0.691483661698208,NA
"BW25113_RS02330",2.99308983432528,0.230822944047728,1.56496743878813,0.147493767810575,0.88274229850042,NA
"BW25113_RS02335",16.2615618216572,-0.0266458811835521,0.559826723964221,-0.0475966581139042,0.96203769545164,NA
"BW25113_RS02340",13.7721996943904,0.50183086530699,0.605185219564419,0.829218640977686,0.406980698661037,NA
"BW25113_RS02345",16.9079459701475,-0.223056868065448,0.555862881753798,-0.401280379365651,0.688213707511043,NA
"BW25113_RS02350",5.05343337513483,0.823523870510107,1.07340523844326,0.767206867468289,0.442958530434359,NA
"BW25113_RS23035",3.40230333168116,-0.608670848264002,1.34464852931542,-0.452661669569435,0.650792384457783,NA
"BW25113_RS02355",12.4186370407789,0.234804675567384,0.655872557531753,0.358003506734639,0.720340689255932,NA
"BW25113_RS02375",16.8353265994595,0.714874581148432,0.569434993382686,1.25541034438676,0.20932983606929,NA
"BW25113_RS02410",2.74439529226365,0.502576647092789,1.54060806748634,0.326219664624238,0.744258164286212,NA
"BW25113_RS02415",10.8777010592501,-0.0231120472193663,0.706494518409135,-0.0327136964507656,0.973902901549431,NA
"BW25113_RS02420",7.23459236920559,-0.978893826027827,0.954722787507323,-1.02531733696607,0.305213478024915,NA
"BW25113_RS02455",17.2866396632354,-0.552271364308284,0.550672254754961,-1.00290392250475,0.315907219877684,NA
"BW25113_RS02460",16.6869656563504,0.282401696146532,0.54542513319477,0.517764362071828,0.604622686036339,NA
"BW25113_RS02485",11.2726867499725,-0.269603304529215,0.680289837956264,-0.396306529198145,0.691878911134391,NA
"BW25113_RS02495",7.34852840210394,0.947467275861211,0.877500982535077,1.07973357833059,0.280260836679827,NA
"BW25113_RS02505",14.270265543721,0.493052541883513,0.593969284014209,0.830097709011697,0.406483542299342,NA
"BW25113_RS02510",14.2487037028345,-0.162105042477526,0.592720436911288,-0.27349325648744,0.784474075367184,NA
"BW25113_RS02515",11.3360721551179,-0.00948343447325761,0.702756534772888,-0.0134946229654377,0.989233175464839,NA
"BW25113_RS02530",11.0554001597522,-0.0839482656694644,0.705528830377102,-0.11898630084981,0.905286209012254,NA
"BW25113_RS02535",14.5196368509899,0.541088038245621,0.617614563128947,0.876093393109727,0.380979264199906,NA
"BW25113_RS02555",13.2056560836493,-0.301870145447694,0.622934003287829,-0.484594104438723,0.627964296546271,NA
"BW25113_RS02570",4.04862286037633,0.97156775530341,1.23840770675709,0.784529803878214,0.432729300919615,NA
"BW25113_RS02590",16.2153282697878,0.373312184480422,0.555961901733748,0.671470802794689,0.501920653401379,NA
"BW25113_RS02595",5.41701111401594,-0.0280130859331682,1.03672457428545,-0.0270207600244028,0.978443175970634,NA
"BW25113_RS02600",3.28411282231351,0.910306045086031,1.3989307098175,0.650715606353932,0.515230086993666,NA
"BW25113_RS02605",16.7429524074477,0.45479330678505,0.546645545107806,0.831971120692768,0.405425245630168,NA
"BW25113_RS02615",4.95903203262404,0.231468868034392,1.11719031555413,0.207188394682407,0.83586273037765,NA
"BW25113_RS02620",8.28827573174461,-0.452391626476323,0.812133124588625,-0.557041219942206,0.577499266590752,NA
"BW25113_RS02625",10.6513436384565,0.037980368233811,0.717610247163854,0.0529261787772922,0.957790725975813,NA
"BW25113_RS02630",12.6724829554534,-0.441493090200973,0.641717898151417,-0.687986249834659,0.491461440307338,NA
"BW25113_RS02635",11.8833941181346,-0.676264813861664,0.677465883548484,-0.998227114138164,0.318169241359531,NA
"BW25113_RS02640",9.88879052765022,0.0937834673186661,0.733257791561116,0.127899721486764,0.898228331457969,NA
"BW25113_RS02645",13.7736517399792,-0.0707961707047833,0.617778825972967,-0.114597923606856,0.908763825588895,NA
"BW25113_RS02655",7.21353540998679,-0.985751813415955,0.899820367354214,-1.09549844522236,0.273298326296882,NA
"BW25113_RS02660",13.4841936647716,-0.238233440871706,0.612013941075139,-0.389261461026844,0.69708274214331,NA
"BW25113_RS02665",10.0921340619685,-0.117518039131141,0.729146599099226,-0.161172032176136,0.871957908203783,NA
"BW25113_RS02670",5.7093788838485,-1.34377469688542,1.05761362116471,-1.27057241888164,0.203880804256848,NA
"BW25113_RS02675",8.43496449832859,0.238982238015143,0.810942104229744,0.294697040354237,0.768225324283287,NA
"BW25113_RS02685",12.2226778084912,-1.16405952806508,0.681846019890978,-1.70721760354516,0.087781614262464,NA
"BW25113_RS02705",7.73063106803721,-0.702430605044586,0.926590819207391,-0.758080687271915,0.448402680542717,NA
"BW25113_RS02710",5.34210181794332,-0.567744072950698,1.04199195246852,-0.544864162919578,0.585846945453109,NA
"BW25113_RS02720",5.6621782125931,-1.68917089368044,1.10560748663884,-1.52782150455193,0.126556861505673,NA
"BW25113_RS02725",4.7303200666507,-1.76778408378444,1.229853396317,-1.43739415533458,0.150606028581029,NA
"BW25113_RS02735",9.42739686996565,0.237304997282985,0.759709599794334,0.312362773021728,0.754764838753276,NA
"BW25113_RS02740",3.39547417909582,-0.60520072150182,1.35595802462549,-0.446327032629918,0.655361032049074,NA
"BW25113_RS02745",6.41314281267707,0.015715168544676,0.933485229073486,0.0168349407738072,0.986568295135834,NA
"BW25113_RS02750",2.51618820795801,0.816734054147213,1.63152479961776,0.500595549843043,0.616655795005567,NA
"BW25113_RS02790",4.17022794603665,-0.27629060706442,1.19230392238183,-0.231728338620646,0.816749019367423,NA
"BW25113_RS02800",10.5205548550311,-0.372655062548274,0.718518477781802,-0.518643673157479,0.604009247750495,NA
"BW25113_RS02805",7.56043788532777,-0.424044297323771,0.853399610818575,-0.496888318143279,0.619267809823216,NA
"BW25113_RS02810",8.28457640472054,-0.456213763379753,0.819594676656323,-0.55663339010565,0.577777935611094,NA
"BW25113_RS02815",6.4516646678351,0.240516095742503,0.943000658146098,0.255054006235104,0.798681387235044,NA
"BW25113_RS02840",3.02478253689798,0.726712127098275,1.43120068256825,0.507763960672663,0.611618886882694,NA
"BW25113_RS02860",2.75833834816572,0.506209807952631,1.50861742866846,0.335545512290298,0.737213618707883,NA
"BW25113_RS02865",5.01178169441554,0.534516230820599,1.11072307980811,0.481232667743741,0.630351145549749,NA
"BW25113_RS26500",6.52919890780128,-0.766648660429165,0.961934854804992,-0.796986050146382,0.425459133059178,NA
"BW25113_RS02875",3.83766054107363,-0.900164018061138,1.31829458797623,-0.682824632878919,0.494717662357897,NA
"BW25113_RS02890",3.21631742955762,0.0257042089765206,1.43072649079908,0.0179658440252717,0.985666101530366,NA
"BW25113_RS02900",2.71483700393439,-0.0135893244582622,1.58494550878271,-0.00857400105111453,0.993159020754492,NA
"BW25113_RS02940",4.41746483906214,-0.0903080188049587,1.2058575598644,-0.0748911163397389,0.940301344842087,NA
"BW25113_RS02950",15.1178588122861,0.0975293802669427,0.577940953156502,0.168753191367168,0.865990778043395,NA
"BW25113_RS02955",14.5573690737488,-0.00397979363445311,0.596129275358086,-0.0066760580279546,0.994673315940664,NA
"BW25113_RS02960",6.60965719441001,-0.303675899345542,0.919722592261123,-0.330182059134765,0.741262402123197,NA
"BW25113_RS02965",9.65879839962765,-0.809057679655861,0.801469082355432,-1.00946835937592,0.312750068617151,NA
"BW25113_RS02970",2.47951601631202,0.231301094178221,1.61878816905471,0.142885337686456,0.886380738578948,NA
"BW25113_RS02975",11.6085558640364,-0.760576350348344,0.679109394588511,-1.11996146189259,0.26273018500321,NA
"BW25113_RS03000",4.70653089979384,0.0826765735247505,1.12321817649351,0.073606869310869,0.94132320504983,NA
"BW25113_RS03010",15.2812228424102,-0.0430885670869332,0.572458302619048,-0.0752693547980685,0.940000403623255,NA
"BW25113_RS03030",8.79211070254757,0.653931823042207,0.789189023620779,0.828612415365313,0.407323760383748,NA
"BW25113_RS03040",13.1399304853418,0.184660530048186,0.624150828719782,0.295858823782947,0.767337897864564,NA
"BW25113_RS03045",2.50935905537268,0.823701545792892,1.75135817276331,0.470321581617566,0.638125280735264,NA
"BW25113_RS03055",8.31655385802464,-0.271082171953323,0.844715424843033,-0.320915380471117,0.748274517988423,NA
"BW25113_RS03060",7.07681997356698,0.864378136559604,0.89530743644142,0.965453989743735,0.334317470649818,NA
